"frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
56,6612.10802,7653.34789,90.74026,1764.62007,391.05894,71.56819,22.47122
56,6579.71421,37952.8124,161.52675,7130.3837,338.97358,65.92125,15.6294
56,6584.04949,47231.492,140.20416,2501.2211,230.81975,30.32901,15.78176
56,6546.85845,48763.31993,164.13723,6373.02157,289.63124,56.92396,15.61483
56,6594.85251,3252.78573,117.4442,5492.92008,295.5401,52.13638,8.77685
56,6494.55683,5089.6005,210.26574,26953.25728,257.9463,92.75637,9.79477
56,6451.58082,6084.91607,496.57117,139790.78648,0,88.24248,9.92789
56,6613.56776,7655.68063,88.11085,1851.64214,383.99773,54.93891,15.67149
56,6657.99701,11471.08457,136.93402,2960.90297,334.8771,49.77557,20.58634
56,6621.47065,28160.79523,166.63381,3252.66215,230.97716,37.71176,20.91816
56,6667.59291,37297.61318,233.93604,10871.25699,247.59449,51.19032,16.5688
56,6562.22098,38383.29496,111.94967,6428.64388,372.88788,71.35703,9.27648
56,6593.11374,48406.44427,125.92614,5627.09809,313.23021,58.32354,10.87586
56,6605.94778,52673.41187,181.8736,19292.48873,278.27368,78.64857,8.7572
56,6795.62146,780.79552,196.47832,13193.35017,192.01322,61.44029,11.63989
56,6710.39119,27079.61267,135.83358,4480.34822,203.04247,30.03523,8.41079
56,6712.827,31302.39913,101.04368,1929.94222,279.8886,44.42103,15.79776
56,6706.56364,31466.38224,165.85824,4524.77386,232.05483,40.00228,15.87083
56,6990.59454,34373.76501,388.86175,22769.30756,227.01458,42.89084,18.22631
56,6730.42775,1361.75778,141.71063,10118.42628,312.71357,78.98092,10.25419
56,6763.63216,7163.7601,117.88762,4778.02546,330.67175,49.27322,9.59632
56,6822.6109,16721.22038,306.02792,18884.95863,204.37512,43.81991,14.00111
56,6868.14493,39238.08688,349.25955,42198.4135,149.3666,61.54243,11.4151
56,6774.14362,51874.05265,124.19698,7465.87557,336.22771,63.08315,8.66176
56,6968.77636,22205.15455,179.64417,12239.9724,177.63884,68.51144,11.70319
56,6839.33528,30533.76935,163.90526,10207.48555,263.37344,35.2875,6.30424
56,6811.02046,37541.65954,85.36461,950.26658,380.98826,72.55735,37.60651
56,6900.64191,44322.05521,166.38462,6148.26323,230.21294,42.79149,12.61928
56,6874.23214,50751.16291,108.82581,7042.51989,397.50152,60.59977,6.89308
56,6846.7987,9609.52438,149.61863,10475.20556,283.04164,52.85788,7.49844
56,6916.64383,15469.74267,102.83385,3005.27613,357.10447,55.0393,12.99251
56,7014.08278,8429.45589,102.14191,4742.43542,348.61877,66.04838,9.77387
56,7137.8846,12884.39717,310.05203,41647.36776,237.70873,95.77896,14.07221
56,7015.14641,13392.43686,104.77838,6114.96623,463.03336,88.97869,10.64849
56,6957.40323,20895.52774,221.03869,10435.77643,196.35946,38.44592,11.7491
56,6985.1029,26234.56164,85.08908,1133.74124,225.85706,41.67751,18.22992
56,7214.20859,33778.90776,205.86852,6676.38459,302.09178,57.39802,23.35598
56,7018.14415,42955.73612,124.5123,2983.74567,259.77786,37.09013,12.85174
56,7022.6153,49576.76011,108.81019,2134.59781,312.84841,35.52788,13.28023
56,7069.35995,7862.51915,102.23344,3536.71611,364.08305,56.27981,11.19241
56,7135.82613,10773.52302,155.72817,6821.46241,376.76497,68.87881,15.8786
56,7118.76697,27768.27771,103.58984,3596.18803,242.17638,38.2618,7.85439
56,7193.60088,34124.53821,401.11863,50558.72699,151.64501,62.16419,12.65449
56,7164.4975,10714.94079,204.88397,14444.94322,298.67483,71.17312,13.31524
56,7077.27981,13828.79906,180.50525,5824.30544,414.85415,58.57979,21.10265
56,7049.61556,22192.12552,186.36989,11503.82655,205.30584,76.33003,14.84086
56,7268.46412,32415.91823,245.87205,24178.69352,225.57474,76.59339,12.2825
56,7180.59465,44734.77831,238.34828,9635.09302,220.98366,43.34382,16.47511
56,7151.558,2378.68118,217.08161,6284.77391,231.70398,29.8097,14.6119
56,7264.53247,7385.81914,91.83656,4035.23579,335.21738,63.56265,9.0622
56,7258.25807,29725.61327,134.97896,8293.91403,250.42461,45.41437,6.72479
56,7284.75391,32005.0911,172.83109,6379.89215,265.59855,63.51617,19.18106
56,7223.93878,39250.374,109.20125,6553.84624,360.05883,63.39536,7.76223
56,7304.06147,51432.68619,148.43153,8713.81868,377.7256,57.73202,9.60033
56,7449.05474,5035.9854,206.26417,4181.30308,284.78364,39.45333,25.81364
56,7282.66177,15091.64715,130.6131,4398.05331,383.35666,65.9283,16.73133
56,7294.83954,19215.49045,93.71551,1605.86219,264.08778,65.91615,24.16825
56,7300.85733,26410.84799,111.71447,1611.66672,222.68815,41.24382,21.19567
56,7071.69294,33917.14941,493.14261,82437.40145,120.64983,63.51011,11.97807
56,7363.24825,34727.65948,144.78796,5076.87049,353.52931,65.64098,17.62314
56,7320.93576,36517.04799,115.57238,4230.81421,337.42522,60.29029,12.62703
56,7384.08072,52644.71067,227.64861,16613.54051,359.80931,67.66928,13.56306
56,7395.70313,13007.43837,114.10902,7277.26356,479.80757,94.10209,11.12671
56,7369.85152,40233.4306,185.18408,3829.21496,307.57511,41.81278,24.15331
56,7418.67731,14550.77246,125.66759,3745.90905,364.08505,60.96098,16.87054
56,7550.97685,11345.01034,205.7979,10245.14106,302.88668,50.45729,13.50184
56,7418.78512,32498.60536,224.05384,18510.34225,257.64684,78.69904,13.68842
56,7674.52462,35614.50898,214.47682,13639.15064,313.00103,59.96019,13.04379
56,7538.73303,50700.23877,144.58173,4841.19352,429.6409,65.05928,18.26082
56,7381.86737,52585.79769,386.89527,77687.37732,137.86436,63.12147,7.86013
56,7626.20691,19634.35246,105.89746,4703.84261,251.47355,41.2098,6.76823
56,7655.64761,31764.20888,89.61836,2401.50795,294.1248,62.18598,14.1146
56,7677.50784,18173.78448,163.64261,6200.96562,254.05611,39.9633,11.36366
56,7687.33696,31193.92364,157.02273,4951.43731,251.30301,42.14844,13.75447
56,7727.49704,36946.75854,122.90671,2665.34635,380.33308,56.44159,20.99297
56,7720.18653,38038.39388,122.98845,12671.67871,414.35746,67.43715,5.41888
56,7429.04538,52569.95122,110.62919,3210.03015,440.06463,58.9138,14.91788
56,7789.46715,16146.64641,128.08484,6975.88729,308.15381,47.33199,7.482
56,7776.99351,20146.03488,114.0123,1838.57899,218.48672,29.05319,13.85725
56,7919.30783,21485.92948,186.19866,4206.87146,244.76839,40.40882,21.52312
56,7919.29807,34911.42023,94.83333,4824.76081,395.32184,60.66872,7.72662
56,7905.0653,49967.67788,107.10003,2811.04887,380.07246,44.27448,12.14954
56,7800.30242,10569.50828,562.02999,88605.87584,107.59801,44.82802,10.32883
56,8000.75721,13953.37207,161.30511,9727.93315,373.71293,61.33723,10.71027
56,8009.53343,19065.42966,112.81749,5677.8494,244.51936,37.09349,5.77927
56,8048.06084,38650.33223,159.85267,10085.21026,363.31938,59.69604,9.90042
56,8119.16765,600.70052,199.95806,5629.45354,231.44556,38.02129,17.50121
56,8130.05354,33032.59052,131.57971,14592.68269,295.32083,73.50462,5.81427
56,7909.94982,35887.8815,369.21935,27094.71447,245.2739,54.36037,17.4544
56,8116.57862,41065.56489,179.40317,7755.10719,262.72235,44.88083,12.16381
56,8188.69085,51534.43662,328.21345,19786.02038,341.00258,59.90423,20.76488
56,8307.60891,14873.21936,391.59477,69063.73352,183.08357,93.27541,13.16836
56,8098.89102,17184.29155,235.37683,16298.27503,303.73625,55.71627,12.22366
56,8289.84613,19594.40029,62.72709,790.98117,285.29906,38.98106,14.14158
56,8518.64049,50997.67197,217.29884,16041.4714,516.27886,111.72975,20.96376
56,8323.76352,13545.39307,117.40981,3822.20249,410.00976,74.19332,17.59925
56,8279.11728,34810.69844,283.33862,19034.92316,278.48751,66.35084,17.85629
56,8440.71312,7420.07945,114.22517,3123.80755,282.09826,35.70225,10.0976
56,8221.86315,17400.3574,208.12075,8578.51253,283.07119,52.82081,17.17377
56,8399.56199,30506.09261,131.36729,2421.58239,222.78842,27.02077,12.92969
56,8362.41721,37719.40318,174.42476,11334.43553,353.99705,61.51873,10.74738
56,8490.81931,14780.78102,191.07634,18265.33462,306.51249,81.54614,10.52884
56,8604.86031,28689.70869,98.47566,1052.83359,256.1308,28.44828,17.79279
56,8624.29836,51065.45966,131.01139,7433.54668,595.46839,105.27344,15.8344
56,8674.72661,51492.01812,251.31414,14597.13005,396.85464,62.63955,17.34304
56,8694.77223,20017.63893,151.67759,5846.22933,261.1489,43.12619,11.19083
56,8714.08316,32492.19911,131.05301,4068.21033,323.84487,45.31304,12.65551
56,8647.39818,36946.43902,125.48964,8694.99342,348.344,43.728,5.42944
56,8631.39415,51668.85635,213.25891,9234.87891,381.31081,55.8926,17.69263
56,8803.8558,16172.3421,132.34518,6081.59224,275.52377,47.78176,9.16477
56,8758.84194,18072.1246,108.19523,1865.30979,264.43622,37.78414,15.89097
56,8922.6702,38248.4244,179.13861,9670.40178,312.8278,62.00422,13.32521
56,8991.12097,38718.52067,330.14729,21793.64515,214.26939,45.57582,14.64826
56,8987.56675,50936.44909,250.65964,24233.94638,421.82961,82.67037,13.70881
56,9174.08245,13446.60444,95.98013,1358.12278,357.72192,55.40035,25.15607
56,9166.18021,35099.19061,138.95609,3784.88994,320.03733,46.84846,15.67753
56,9167.85149,15127.13718,193.68531,9335.0748,287.93766,61.89845,16.02724
56,9210.60389,16646.34245,120.18566,8196.76109,313.46632,50.14395,6.00456
56,9266.58116,36733.97949,178.3568,6708.81724,289.19901,51.60318,15.85123
56,9352.22714,12723.71316,143.46691,11990.25743,331.60883,64.1351,7.28582
56,9517.8865,49792.12822,117.93248,3970.72385,327.50348,60.78443,14.07503
56,9512.21864,37213.1942,110.88386,3479.60923,340.78641,45.87218,10.88904
56,9604.39925,38624.11012,101.58957,2702.13076,304.77266,47.3137,12.19231
56,9723.753,13853.23844,119.75318,5658.28924,352.65338,64.15468,10.77753
56,9501.44949,14880.84077,250.61781,9452.3523,254.30317,45.9292,19.58069
56,9727.08995,50950.33423,176.48888,23141.55836,407.01797,88.91908,7.77947
56,9896.49028,9732.04472,130.15493,2224.46694,276.97945,36.48449,18.32728
56,9888.77024,46931.77871,98.31159,2020.81835,257.55197,36.511,11.91129
56,9989.62831,37834.20111,148.11338,7130.36047,320.94842,52.82613,10.68574
56,10022.93336,39867.45685,143.42568,7119.37745,230.29724,54.3435,10.34115
56,9868.21187,13904.74387,261.13944,15583.88547,273.40782,51.7297,14.55605
56,10461.52342,1682.20999,294.20241,15663.17251,223.98211,37.5568,13.44123
56,10273.07298,13264.60465,102.09993,4815.91742,320.15836,58.33194,8.54602
56,10296.55451,49324.95009,149.02526,2793.40312,241.13627,34.78027,18.12954
56,10369.40723,7905.64697,96.84099,1112.74154,360.54296,48.00143,27.07507
56,10398.31053,52124.34615,203.00196,4653.73997,251.3908,36.16176,20.69809
56,10305.41785,782.80819,317.14901,17229.66856,213.83731,45.23253,16.93234
56,10608.64764,12907.25295,217.2693,9087.35155,280.52757,53.15371,17.75207
56,10416.44631,41072.99641,121.70762,1751.72741,232.74678,29.67574,16.74127
56,10634.76026,41731.03113,155.43126,5072.78457,221.14026,39.03125,12.24738
56,10660.52741,1592.29465,160.96913,8806.30803,272.13527,48.22048,9.35024
56,10537.95795,9136.6298,285.1188,14719.41015,236.76381,42.3206,15.05967
56,10688.45591,11169.37517,170.04202,4399.03024,265.12955,39.99591,17.1135
56,10658.0552,47793.28567,136.28157,3983.90761,240.82129,31.78115,9.96632
56,10644.5526,12900.99891,169.90967,4816.672,318.22414,47.1599,18.32568
56,10745.59274,42928.89422,228.44556,10396.71985,208.46059,36.23703,11.88223
56,10752.30336,42919.97434,257.55643,15969.02933,166.50908,32.92226,9.03886
56,11033.09155,50146.86555,241.22519,21024.34593,266.78299,78.7937,13.96263
56,10932.45322,48351.52823,104.63208,2800.57391,229.90312,37.18707,9.90983
56,11040.78595,11632.22406,217.72625,12375.74852,213.7713,62.0745,15.28497
56,11051.78367,866.69409,148.04526,5411.51882,298.99283,49.00027,13.01272
56,11064.99985,2613.05864,159.37499,4781.55013,242.8888,39.7941,13.86128
56,11084.49381,3625.98213,144.20372,2516.31637,315.93079,50.01031,26.8332
56,11205.47444,9882.59137,108.62699,2561.35017,255.93232,42.70685,13.19969
56,10989.16192,11715.62836,85.04897,1898.02923,337.25115,55.89783,14.5743
56,11117.68148,41422.0694,121.85795,2192.84011,221.39736,26.76259,12.25822
56,11117.87717,50186.15348,133.32871,6830.41637,382.66035,73.20682,12.48159
56,11250.01301,51087.18601,289.04597,36280.09022,222.75417,64.23534,9.53752
56,11128.28432,44413.42104,160.90093,4347.8223,202.38303,36.32064,14.1997
56,11194.50991,46138.93474,121.95539,5534.01446,235.81685,43.95656,7.96962
56,11342.35901,49396.88485,275.19533,11690.93227,212.86489,45.73719,18.9917
56,11236.16525,50901.74037,128.5398,6017.82223,441.58961,65.0933,11.7676
56,11239.31466,3777.33934,228.74591,7687.25798,253.10275,49.81449,21.7356
56,11447.54418,7547.9657,201.82767,13626.45332,375.23396,76.98131,14.78513
56,11394.35632,6915.89352,265.62092,16797.54224,299.54598,67.00959,17.97274
56,11448.6797,48236.45933,102.80203,2469.83262,236.17186,27.09513,8.11202
56,11453.96055,49472.49799,101.0151,1472.10182,298.12641,42.42864,19.71037
56,11349.78045,3187.84342,284.3147,10989.28278,204.62304,44.33113,20.87342
56,11293.52877,6995.84659,599.82037,190229.25166,0.00001,72.93027,8.84043
56,11540.85416,8836.02599,128.6461,2362.87072,268.34232,43.01429,19.80107
56,11579.63756,2750.40664,109.28624,2036.27069,234.73456,40.18483,15.76338
56,11663.7477,10374.91267,182.41264,5544.52407,221.76182,39.39231,15.39199
56,11513.66001,7576.29302,257.30135,29196.18227,238.34181,79.32809,11.53299
56,11815.91695,9501.71074,108.77437,2624.2595,252.16207,33.98987,10.42572
56,11866.38202,4643.4504,101.50172,3383.60711,302.77519,43.39245,9.01411
56,11887.20853,5505.57262,107.36318,1879.93609,270.18576,43.38034,17.74937
56,11971.4081,6361.38756,147.93251,4598.15044,303.67164,50.42102,15.67103
56,12312.00798,8273.94637,507.28252,45509.25294,177.0255,39.21012,14.26396
56,12180.56546,3768.09945,230.46566,11474.68596,207.71128,42.54043,12.77784
56,12273.97924,4332.93483,100.97243,1125.78368,311.40455,43.54357,26.31457
57,5447.42297,39420.32845,261.90099,9410.3101,153.33313,34.02546,16.0557
57,5298.56444,48466.11205,137.55071,2106.47699,210.8468,40.23516,23.62
57,5471.968,44734.20568,240.00569,11666.03279,134.74202,38.02063,12.22382
57,5625.89281,3132.24262,238.15775,8464.26331,232.81216,42.21278,18.21127
57,5621.35382,726.41625,213.80926,8385.07696,181.69064,35.52921,12.65484
57,5545.98061,18702.40018,126.47236,2159.90913,221.69954,39.64178,19.34915
57,5652.09589,33702.35609,179.6473,4062.49061,199.64552,35.37244,18.27946
57,5592.41251,19349.01193,129.48509,4171.25812,217.51177,36.29907,9.79872
57,5497.88862,44729.33275,213.17147,7641.97204,169.02963,39.60433,15.26934
57,5702.61174,12932.57761,85.84881,1278.8538,366.17068,60.69662,23.72917
57,5698.74859,25863.27749,119.59155,3562.50383,181.4686,29.19204,8.06489
57,5659.50102,38210.36188,148.76482,4812.46059,206.8959,40.5169,12.28693
57,5857.10831,7939.62582,217.07072,20052.29836,256.7478,64.08539,9.75279
57,5817.32878,8429.62186,162.08576,4971.43663,299.52979,59.66735,20.38695
57,5761.55378,26589.36838,123.76158,1860.62044,185.40044,29.83797,16.37573
57,5968.10512,45958.80317,260.80837,8635.20573,136.32854,35.7779,18.17429
57,5900.91372,10683.78715,130.84513,2816.03566,268.81732,43.43647,17.37352
57,5878.86967,11999.01568,153.70389,9116.15372,312.29421,58.73945,9.98259
57,5871.33186,39398.83523,147.22097,2630.80426,204.28391,32.34485,17.52338
57,5994.89138,3359.71809,245.27887,12523.89555,268.5858,66.33749,20.35044
57,5924.13369,43025.45797,152.37122,5964.51481,166.80039,44.0277,11.2894
57,5949.15984,51441.77462,100.31273,1130.35027,248.64511,38.32748,22.8661
57,6019.96967,52314.18529,289.9247,22157.50524,178.51468,73.47888,17.76272
57,5813.82591,12750.36118,477.49206,58378.90785,182.63881,60.6387,15.09763
57,6011.54631,19966.99292,112.1876,1283.51975,198.36589,35.97096,23.41469
57,6111.32942,47203.35048,197.0295,6793.86786,159.69867,45.56332,16.8343
57,6110.14111,49457.18331,193.44981,12303.47042,199.04345,43.63845,8.74028
57,6079.2391,3165.52859,209.75127,13722.18262,213.1565,63.58153,13.14109
57,6157.9856,5121.67317,165.45289,12243.06059,305.67807,64.28824,9.39167
57,6093.48336,9240.76151,170.20663,8121.22971,286.21792,57.15318,13.24655
57,6150.23475,31270.78762,262.26781,8771.70159,144.97215,37.30805,18.83523
57,6165.9942,16071.21322,107.16139,1458.38189,248.13076,35.00106,18.45618
57,6216.98783,42426.93973,114.47153,4122.57222,176.2492,37.7803,8.18044
57,6290.58312,13241.20101,78.698,1022.7106,299.58162,48.74899,20.3696
57,6349.21829,36213.55516,130.52559,6452.78776,227.98754,49.10208,8.64925
57,6173.93548,52472.8238,193.36954,7757.33199,261.08656,63.0385,19.52733
57,6387.23271,4243.36595,138.69499,6328.4378,254.63344,53.77009,10.77515
57,6237.92715,9706.52939,264.9279,18812.0224,177.26998,56.74185,13.60413
57,6402.48755,13726.9271,96.68047,1588.1146,276.28532,42.08722,16.72774
57,6310.87201,28930.04182,127.99859,4654.87591,178.45037,33.65828,8.05524
57,6419.74115,50192.73191,86.14202,1064.01737,239.49122,37.78365,18.05459
57,6406.31481,5401.27723,533.88569,137725.62842,0.00001,78.05138,10.31387
57,6528.99856,7798.12052,377.64674,89986.01906,85.35924,80.86359,8.22711
57,6464.03484,19639.08089,86.69511,925.57224,187.91421,31.29695,17.48348
57,6404.29044,26107.25909,146.02919,6116.56238,172.82769,42.29728,9.78625
57,6672.76758,39011.56815,396.44922,35380.77855,127.19123,47.04712,13.42632
57,6499.65629,1443.05698,115.54702,2219.6544,169.54055,24.95004,10.30492
57,6669.39498,18948.96605,223.32454,8211.61088,184.08176,43.96848,17.21924
57,6520.79756,48404.96474,115.94345,3369.73015,235.18815,45.56842,12.13721
57,6565.32031,7393.09514,377.67572,41881.53617,143.15712,67.29548,14.61657
57,6561.69335,11885.21636,111.49747,2791.10041,311.82549,45.81961,13.63012
57,6644.84507,38554.47418,86.65918,2598.64457,256.02301,54.46736,10.81022
57,6731.48944,39380.1233,269.30017,13548.07031,177.40248,58.99855,20.16542
57,6595.69954,47967.68454,158.76213,7913.87037,223.41756,50.94134,10.64485
57,6694.78852,51867.66288,179.82074,5440.83468,254.86609,49.95675,19.18202
57,6516.76045,7891.78717,299.41552,40838.28581,271.7797,88.00175,12.33141
57,6688.58728,13339.72379,43.43884,633.65886,314.52549,47.78783,11.71804
57,6922.90888,28080.33945,477.18091,53211.83792,73.12897,47.69547,13.10077
57,6679.82209,49600.73281,128.68233,7908.01453,272.07685,74.30632,10.24541
57,6481.5272,5322.86576,598.30961,172759.8619,0,79.26374,10.47742
57,6811.39742,8985.87162,189.7522,13730.96523,245.01662,73.63494,12.46221
57,6799.07518,11324.43975,101.15649,4817.04573,299.24189,54.05728,7.81705
57,6784.55913,21788.93872,104.2137,3561.44262,166.17393,38.86163,8.13045
57,6769.99079,30626.30943,129.86716,4283.42909,197.54198,46.78731,12.19529
57,6935.66018,11017.19846,501.8093,104098.66142,0.00001,79.03986,12.17732
57,6929.05703,12548.79294,175.3151,4182.2761,271.51671,47.10943,22.35803
57,6929.31893,20282.35971,216.17993,12287.57605,144.92645,45.70271,11.30927
57,6856.28669,32900.02434,236.78485,9902.28899,205.07856,44.13732,16.1138
57,6851.69932,45880.93794,242.02145,13047.8728,151.53517,49.31931,14.27298
57,6868.78744,45980.66285,302.17395,19006.6882,135.40373,46.95717,14.50477
57,6884.34132,52517.63683,526.7665,95815.43456,0.00001,48.44734,9.08391
57,6832.73478,17671.11661,162.27725,5243.74858,229.03611,43.73584,14.34908
57,6839.70117,18960.83037,204.12983,10159.93738,149.18077,41.98567,11.24642
57,6894.23688,39067.3665,144.20276,5070.24876,278.44564,56.94963,15.24835
57,6941.39799,48745.88281,94.82589,1124.94861,245.71429,48.5491,26.03894
57,6867.52103,8817.18517,214.18901,12851.81414,274.61625,78.11575,17.8505
57,7039.43283,15581.89679,204.67774,34496.47007,264.72112,104.32031,8.16909
57,7046.04587,20881.84986,194.1179,7534.81876,182.21557,42.50436,13.82405
57,7089.91362,2451.71528,97.82003,2333.29206,209.96045,46.76432,12.97425
